mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
32025;2;20250300011671;2;2;14;13;10;1;1;6;4108.3956279;1180.2711573
32025;2;20250300011672;2;2;5;16;2;1;1;6;649.12004676;410.33969163
32025;2;20250300011673;2;2;13;13;2;1;1;6;1680.3552847;1929.2315078
32025;2;20250300011674;2;2;14;13;3;3;1;6;1810.711317;1920.4523586
32025;2;20250300011676;2;2;5;16;4;1;2;6;1281.3780742;318.55114404
32025;2;20250300011703;2;2;14;13;4;1;1;6;2821.0484869;575.60077199
32025;2;20250300011748;2;2;13;1;4;1;1;6;1888.5562645;961.97893681
32025;2;20250300011753;2;2;3;1;3;1;2;6;831.71852376;178.33904206
32025;2;20250300011755;2;2;3;13;4;3;3;6;716.90613673;460.38903261
32025;2;20250300011824;2;2;14;13;3;1;1;6;2426.9658461;1528.8399209
32025;2;20250300011846;2;2;15;13;1;1;2;6;2469.7098611;2675.3742939
32025;2;20250300011847;2;2;5;16;2;1;1;6;617.84068063;820.67938327
32025;2;20250300011870;2;2;7;13;1;1;2;6;450.49049053;767.90497836
32025;2;20250300011871;2;2;7;13;3;1;1;6;712.46922665;351.54459028
32025;2;20250300011873;2;2;7;12;14;3;2;6;1127.2006024;848.60618515
32025;2;20250300011876;2;2;3;5;6;1;1;6;1184.5126925;335.43552161
32025;2;20250300011877;2;2;3;13;4;1;2;6;1492.9359007;239.62477874
32025;2;20250300011892;2;1;3;16;1;1;2;6;248.59001044;7605.6434532
32025;2;20250300011906;2;1;1;10;30;1;1;6;2841.3138538;222.47790347
32025;2;20250300011923;2;1;3;9;1;1;1;6;222.92114522;1105.817377
32025;2;20250300011974;8;1;3;13;1;1;1;6;269.7867234;1444.6792279
32025;2;20250300011989;8;1;14;9;2;1;1;6;610.38313879;2522.4085005
32025;2;20250300012070;8;3;3;10;1;1;3;6;484.59173852;20.262684268
32025;2;20250300012071;8;3;3;9;1;1;1;6;344.68940191;95.152785464
32025;2;20250300012074;8;3;3;10;1;1;3;6;531.92242036;20.262684268
32025;2;20250300012077;8;3;3;9;1;1;3;6;449.09811635;33.382276495
32025;2;20250300012153;2;3;13;13;4;1;1;1;1750.017946;666.61989358
32025;2;20250300012176;8;3;3;10;1;3;3;6;256.66643698;88.206836716
32025;2;20250300012178;8;3;3;10;1;1;3;6;500.23133315;52.337025864
32025;2;20250300012179;8;3;3;10;1;3;3;6;276.29998515;22.051709179
32025;2;20250300012180;8;3;3;10;1;3;1;6;405.15311283;22.103009208
32025;2;20250300012181;8;3;3;2;1;1;3;6;383.94339209;22.496665842
32025;2;20250300012208;2;1;1;14;60;3;1;6;2922.7267259;376.42043249
32025;2;20250300012215;8;1;11;10;51;2;1;6;3512.1626321;2096.9063236
32025;2;20250300012230;2;2;3;10;5;1;1;6;1230.8620914;473.32330232
32025;2;20250300012231;2;2;3;10;7;2;3;6;1349.8365238;2112.9965264
32025;2;20250300012232;8;2;11;10;6;3;3;6;691.77358332;222.55257194
32025;2;20250300012234;2;2;12;1;5;1;1;6;1523.2031316;805.52395561
32025;2;20250300012235;2;2;12;10;3;1;1;6;824.29747365;911.98779831
32025;2;20250300012260;2;2;2;10;4;1;1;6;967.58309125;571.26291501
32025;2;20250300012261;2;2;2;10;4;3;1;6;738.94110412;424.96066346
32025;2;20250300012262;2;2;2;14;7;3;3;6;794.47935604;276.54261135
32025;2;20250300012263;2;2;2;14;7;3;1;6;1022.1123434;613.60971593
32025;2;20250300012264;2;2;4;10;5;1;1;6;849.95936357;295.67596608
32025;2;20250300012265;2;2;4;10;5;3;1;6;648.75519959;427.33022417
32025;2;20250300012267;2;2;4;10;7;1;1;6;1213.3129216;474.82399411
32025;2;20250300012268;2;2;4;10;3;3;1;6;609.1046662;274.47892433
32025;2;20250300012270;2;2;11;10;6;1;1;6;1267.1075104;1415.538576
32025;2;20250300012309;2;2;3;10;7;3;1;6;911.24892533;976.8985654
32025;2;20250300012311;2;2;5;10;2;1;1;6;543.75636338;107.8836877
32025;2;20250300012313;2;2;3;10;2;1;1;6;474.3998853;319.36666234
32025;2;20250300012314;2;2;12;10;7;2;1;6;1394.4899084;4403.7087205
32025;2;20250300012315;2;2;12;10;8;3;3;6;969.77394636;214.6062128
32025;2;20250300012338;2;2;2;10;7;3;3;6;595.68621465;191.52195369
32025;2;20250300012339;2;2;2;10;8;3;1;6;1038.2236214;424.96066346
32025;2;20250300012342;2;2;2;10;8;2;1;6;1482.4576777;1965.0104408
32025;2;20250300012344;2;2;4;10;7;3;1;6;807.85333545;548.95784865
32025;2;20250300012346;2;2;4;10;4;1;1;6;922.35890996;4949.5300483
32025;2;20250300012347;2;2;4;10;4;1;1;1;972.99122887;2645.5945515
32025;2;20250300012348;2;2;11;10;7;3;1;6;961.0625225;634.36348134
32025;2;20250300012379;2;2;5;3;14;3;3;6;1212.1087497;636.9726212
32025;2;20250300012380;2;2;5;3;30;2;3;6;2367.9947674;520.90698397
32025;2;20250300012381;2;2;12;3;4;1;2;6;1111.2030562;1532.9341484
32025;2;20250300012382;2;2;6;12;7;1;1;6;1628.6147172;1775.56805
32025;2;20250300012383;2;2;6;3;4;1;2;6;1351.1197951;616.43130315
32025;2;20250300012384;2;2;6;7;8;3;2;6;707.15097823;431.28896276
32025;2;20250300012385;2;2;6;12;7;3;3;6;840.93984202;304.76581237
32025;2;20250300012386;2;2;5;9;3;1;1;6;653.09874149;704.11517575
32025;2;20250300012387;2;2;5;9;4;3;3;6;482.81668031;419.0741288
32025;2;20250300012389;2;2;5;9;3;1;1;6;653.09874149;704.11517575
32025;2;20250300012390;2;2;5;9;3;1;1;6;653.09874149;704.11517575
32025;2;20250300012419;2;2;6;9;3;1;1;6;898.82112927;458.76082245
32025;2;20250300012420;2;2;13;9;2;1;2;6;1609.7783378;809.09198236
32025;2;20250300012421;2;2;15;9;3;1;3;6;1931.0104791;453.46650995
32025;2;20250300012422;2;2;12;9;2;1;1;6;745.42750473;2365.1042571
32025;2;20250300012423;2;2;2;9;4;1;2;6;1323.2407536;443.92990393
32025;2;20250300012474;2;2;8;9;3;1;1;6;800.67415041;2567.6867264
32025;2;20250300012475;2;2;8;9;15;3;1;6;1024.1335287;2332.7419413
32025;2;20250300012476;2;2;8;9;3;1;1;6;800.34432455;513.53734528
32025;2;20250300012479;2;2;15;9;6;1;1;6;1237.726955;1032.3091471
32025;2;20250300012481;2;2;6;9;3;1;1;1;1048.6692742;735.64264917
32025;2;20250300012482;2;2;6;9;1;1;1;6;513.67553536;759.2984548
32025;2;20250300012483;2;2;6;9;4;1;2;6;1359.0591145;174.77919583
32025;2;20250300012484;2;2;6;9;2;1;1;6;733.12657716;590.20029109
32025;2;20250300012485;2;2;5;9;3;1;1;6;653.09874149;3872.6334666
32025;2;20250300012487;2;2;5;9;3;1;1;6;653.09874149;704.11517575
32025;2;20250300012488;2;2;5;9;3;1;1;6;653.09874149;2816.460703
32025;2;20250300012510;2;2;2;9;1;1;1;6;480.66524367;1792.1253989
32025;2;20250300012511;2;2;2;9;2;1;2;6;836.23344765;699.67239173
32025;2;20250300012512;2;2;2;9;3;1;1;6;869.44035451;1137.0722435
32025;2;20250300012549;2;2;8;9;5;3;3;6;530.89311523;525.66194056
32025;2;20250300012551;2;2;8;9;4;1;1;6;966.84388877;2207.2750348
32025;2;20250300012552;2;2;8;9;14;3;3;6;836.47973238;525.66194056
32025;2;20250300012553;2;2;14;9;1;1;1;6;1024.6864953;1609.1264378
32025;2;20250300012555;2;2;6;9;3;1;1;6;898.82112927;458.76082245
32025;2;20250300012556;2;2;6;9;6;3;3;6;616.85012364;183.79327943
32025;2;20250300012557;2;2;6;9;3;1;1;6;898.82112927;458.76082245
32025;2;20250300012587;2;2;15;13;6;1;2;6;3864.5741174;165.8686102
32025;2;20250300012590;2;2;12;13;4;3;1;6;1009.438397;751.38829674
32025;2;20250300012592;2;2;12;13;6;3;1;6;843.33692616;1502.7765935
32025;2;20250300012594;2;2;12;13;1;1;1;6;829.70196773;976.02282564
32025;2;20250300012597;2;2;8;13;8;1;1;6;1680.2835074;108.96038152
32025;2;20250300012598;2;2;8;13;6;1;1;6;1013.3679294;94.660803878
32025;2;20250300012599;2;2;8;7;9;3;3;6;566.54640374;238.45980254
32025;2;20250300012600;2;2;8;13;4;1;1;6;1269.7258579;206.87401478
32025;2;20250300012654;2;2;14;4;5;1;1;6;1768.9956708;375.70362341
32025;2;20250300012657;2;2;14;13;22;1;1;6;6101.0719123;6.9566085366
32025;2;20250300012658;2;2;14;13;18;1;1;6;6596.8110136;14.426099072
32025;2;20250300012661;2;2;15;16;14;1;2;6;7022.9851704;1210.2415029
32025;2;20250300012709;2;2;7;13;1;1;2;6;367.2798742;3415.067256
32025;2;20250300012711;2;2;15;13;6;1;2;6;3764.4428889;165.8686102
32025;2;20250300012716;2;2;12;13;45;3;3;6;3029.7253853;527.21634485
32025;2;20250300012721;2;2;12;13;9;3;1;6;1028.0452945;751.38829674
32025;2;20250300012723;2;2;8;13;4;1;2;6;1702.0659143;202.79276158
32025;2;20250300012725;2;2;8;13;7;1;1;6;1534.9840994;76.051091305
32025;2;20250300012726;2;2;8;13;3;1;1;6;1120.1603545;305.82558851
32025;2;20250300012765;2;2;14;13;1;1;1;6;1114.7867335;896.80905004
32025;2;20250300012769;2;2;15;13;14;3;3;6;3602.7972894;504.94078427
32025;2;20250300012770;2;2;3;4;7;3;1;6;707.22482739;262.71533174
32025;2;20250300012771;2;2;12;9;30;3;1;6;1910.1200231;540.08746733
32025;2;20250300012773;2;2;12;13;4;1;1;6;2198.0186318;659.94132606
32025;2;20250300012774;2;2;3;4;5;1;1;6;1213.1905301;169.48314689
32025;2;20250300012775;2;2;3;4;6;1;1;6;818.14688872;139.4335181
32025;2;20250300012776;2;2;1;4;8;2;1;6;1625.4664483;10373.005674
32025;2;20250300012777;2;2;1;4;3;1;1;6;924.9924527;1681.3712901
32025;2;20250300012778;2;2;1;4;6;2;3;6;1336.9353548;3639.142478
32025;2;20250300012779;2;2;1;4;5;1;1;6;1264.1853095;1230.145573
32025;2;20250300012810;2;2;1;4;8;1;1;1;1507.8444226;1234.4582485
32025;2;20250300012811;2;2;1;4;7;1;1;1;1513.3897544;1443.2114495
32025;2;20250300012812;2;2;1;4;5;1;1;1;1272.8561044;1972.5911714
32025;2;20250300012813;2;2;1;4;7;1;1;1;1394.5040239;1443.2114495
32025;2;20250300012814;2;2;1;4;7;3;3;6;801.05553502;787.01485235
32025;2;20250300012815;2;2;2;4;4;1;1;6;1353.6392278;605.85325478
32025;2;20250300012816;2;2;6;4;5;1;1;1;1521.938238;564.1741857
32025;2;20250300012833;2;2;3;4;2;1;1;6;690.49373881;304.37187573
32025;2;20250300012834;2;2;3;4;6;1;3;6;1066.7437302;48.917204382
32025;2;20250300012835;2;2;3;4;7;2;3;6;1209.825584;1218.2262033
32025;2;20250300012836;2;2;1;4;7;1;1;6;1596.1749133;450.00712799
32025;2;20250300012837;2;2;1;4;7;1;3;6;1233.8490019;631.500688
32025;2;20250300012838;2;2;1;4;6;3;3;6;687.0210953;2022.0333399
32025;2;20250300012839;2;2;1;4;11;3;3;6;1269.19586;1011.0166699
32025;2;20250300012873;2;2;1;4;7;2;1;6;1796.3727331;10373.005674
32025;2;20250300012874;2;2;1;4;7;1;3;6;1469.8896436;631.500688
32025;2;20250300012875;2;2;1;4;3;1;3;6;952.96254407;1179.7447867
32025;2;20250300012876;2;2;1;4;7;1;3;1;1394.5040239;1012.6384302
32025;2;20250300012877;2;2;1;4;10;1;3;6;1382.8923307;395.19655391
32025;2;20250300012878;2;2;6;4;7;3;3;6;930.55216397;255.98364751
32025;2;20250300012879;2;2;6;1;8;2;1;6;1547.1175;2426.0580864
32025;2;20250300012895;2;2;13;8;4;1;1;6;2002.4423272;1463.6459121
32025;2;20250300012897;2;2;5;10;21;1;3;1;2872.2846016;82.036912647
32025;2;20250300012927;2;2;15;10;1;3;3;6;366.00794854;503.10288856
32025;2;20250300012928;2;2;13;10;5;1;3;6;1964.8757738;563.44810569
32025;2;20250300012929;2;2;9;10;5;3;3;6;793.31180074;166.44345708
32025;2;20250300012930;2;2;1;10;4;1;1;6;883.51600663;2025.0885677
32025;2;20250300012931;2;2;1;10;7;1;1;6;1345.9150764;1939.9357175
32025;2;20250300012932;2;2;2;10;4;3;3;6;720.95051107;188.64854715
32025;2;20250300012933;2;2;2;10;2;1;1;6;652.25970876;531.12310449
32025;2;20250300012934;2;2;3;10;6;3;1;6;628.83154085;651.26571027
32025;2;20250300012935;2;2;5;10;3;1;1;6;481.16480343;2172.0992023
32025;2;20250300012936;2;2;12;10;7;3;1;6;1000.813606;1214.4098577
32025;2;20250300012937;2;2;12;2;7;1;1;6;1194.6390411;1166.8289861
32025;2;20250300012938;2;2;12;10;10;3;1;6;1038.1911078;390.01443447
32025;2;20250300012939;2;2;5;10;5;1;2;6;1159.7428495;549.96142557
32025;2;20250300012940;2;2;1;10;4;1;1;6;883.51600663;1012.5442839
32025;2;20250300012941;2;2;5;10;7;3;3;6;761.27514353;1997.1994322
32025;2;20250300012979;2;2;15;10;5;1;1;6;1455.3441702;999.48092656
32025;2;20250300012980;2;2;15;10;14;3;3;6;5858.3573439;503.10288856
32025;2;20250300012981;2;2;9;10;30;3;3;6;2010.2484208;129.566086
32025;2;20250300012982;2;2;1;10;10;2;1;6;1516.2341285;2537.8400383
32025;2;20250300012983;2;2;7;10;4;1;1;6;787.64707742;244.70752686
32025;2;20250300012984;2;2;2;10;5;1;1;6;1104.2613271;289.5868302
32025;2;20250300012985;2;2;6;10;2;1;1;1;733.68033478;1613.2323853
32025;2;20250300012986;2;2;2;10;10;3;1;6;1195.0123745;418.58497272
32025;2;20250300012987;2;2;2;10;7;3;1;6;929.81080655;418.58497272
32025;2;20250300012988;2;2;12;10;3;3;3;6;450.59256692;1368.2804581
32025;2;20250300012989;2;2;12;10;3;1;3;6;808.55699781;407.98697752
32025;2;20250300013021;2;2;14;9;7;1;1;6;2259.9413658;157.16868593
32025;2;20250300013023;2;2;14;9;5;3;3;6;1255.9330786;1391.3880011
32025;2;20250300013056;2;2;14;9;4;1;1;6;2235.8162231;1007.5531081
32025;2;20250300013057;2;2;5;9;3;1;1;6;653.09874149;2114.4767714
32025;2;20250300013058;2;2;5;9;6;1;2;6;1254.3568713;163.81222222
32025;2;20250300013061;2;2;3;9;3;3;3;6;462.79425107;1593.496997
32025;2;20250300013063;2;2;15;9;9;3;2;6;2782.1042824;2035.8758659
32025;2;20250300013064;2;2;3;9;6;3;1;6;502.26208782;2271.0505965
32025;2;20250300013081;2;2;4;9;7;1;3;6;1345.2595364;105.46545515
32025;2;20250300013082;2;2;11;9;2;1;1;6;713.6828286;609.52862285
32025;2;20250300013084;2;2;11;9;2;1;1;6;717.57868846;914.29293428
32025;2;20250300013085;2;2;11;9;3;1;1;6;962.44321554;489.05624499
32025;2;20250300013086;2;2;6;9;3;1;1;1;1173.8097535;1602.3494579
32025;2;20250300013088;2;2;2;9;4;1;2;6;1323.2407536;420.68743582
32025;2;20250300013089;2;2;15;9;2;1;1;6;2395.6453982;2171.7857434
32025;2;20250300013090;2;2;15;13;3;1;1;6;2282.0706145;409.29991376
32025;2;20250300013091;2;2;14;13;4;1;2;6;2678.4060385;599.83996285
32025;2;20250300013094;2;2;14;10;8;1;1;6;2681.8154652;476.03869636
32025;2;20250300013098;2;2;15;13;14;1;2;6;5224.8772928;9.459389438
32025;2;20250300013101;2;2;13;13;6;1;3;6;2251.2872886;211.89960359
32025;2;20250300013102;2;2;13;13;8;1;3;6;3097.8123156;559.29462601
32025;2;20250300013141;2;2;15;13;6;1;2;6;3083.7875153;476.40604727
32025;2;20250300013143;2;2;15;13;2;1;2;6;1775.5526395;1894.5370071
32025;2;20250300013144;2;2;14;13;5;1;1;1;3916.9590671;1390.0207693
32025;2;20250300013146;2;2;15;9;5;1;1;1;1978.9676407;1511.4896175
32025;2;20250300013201;2;2;8;13;5;1;2;6;2025.7235211;120.29156697
32025;2;20250300013203;2;2;13;13;8;1;1;6;3072.9284215;337.95694661
32025;2;20250300013205;2;2;13;13;7;3;3;6;1726.7078087;648.72805982
32025;2;20250300013210;2;2;13;2;5;1;1;6;2348.5352212;915.30120142
32025;2;20250300013257;2;2;14;13;4;1;2;6;2652.4635439;1128.4904027
32025;2;20250300013259;2;2;14;16;11;3;1;6;2822.9487037;365.65642186
32025;2;20250300013260;2;2;14;13;3;1;2;6;2236.6461455;772.61348911
32025;2;20250300013261;2;2;14;13;18;1;1;6;5957.0939012;23.77133278
32025;2;20250300013265;2;2;15;9;6;1;1;6;3305.2948363;399.22948884
32025;2;20250300013266;2;2;14;13;3;3;1;6;1879.0782467;960.22617932
32025;2;20250300013268;2;2;13;16;30;1;1;6;8215.9884316;1061.3074339
32025;2;20250300013269;2;2;13;10;19;3;1;6;2902.4491339;320.70382987
32025;2;20250300013270;2;2;13;13;6;1;2;6;3013.3347098;296.04123777
32025;2;20250300013296;8;2;15;10;3;1;2;6;3600.5555016;1504.6430874
32025;2;20250300013297;8;2;15;13;6;1;2;6;3524.1380531;476.40604727
32025;2;20250300013298;2;2;15;13;7;1;2;6;3879.0971018;337.36172505
32025;2;20250300013300;2;2;15;13;4;3;3;6;1669.0429433;1450.2855172
32025;2;20250300013343;2;2;8;13;6;3;3;6;654.14781259;326.03338423
32025;2;20250300013344;2;2;13;13;6;1;1;6;2581.3892862;301.99913903
32025;2;20250300013345;2;2;8;13;6;1;2;6;1612.3738403;81.370560014
32025;2;20250300013346;2;2;8;13;6;3;3;6;654.14781259;652.06676846
32025;2;20250300013348;2;2;13;13;4;1;3;6;2370.5059508;757.41597843
32025;2;20250300013349;2;2;8;13;6;3;1;6;654.14781259;464.66250839
32025;2;20250300013382;2;1;2;10;14;3;1;6;1264.7636413;100.27032965
32025;2;20250300013387;2;1;3;10;7;3;1;6;691.31447129;1341.303184
32025;2;20250300013389;2;1;11;1;60;3;1;6;3401.6204315;199.34602851
32025;2;20250300013398;2;1;12;14;5;1;1;6;973.07353073;310.92270483
32025;2;20250300013399;2;1;8;14;37;3;1;6;2514.0920577;582.54020412
32025;2;20250300013400;2;1;3;10;5;1;1;6;695.80519718;1517.6835826
32025;2;20250300013405;8;1;2;10;90;3;1;6;2744.8500222;100.27032965
32025;2;20250300013415;8;1;1;10;7;3;3;6;614.72900382;377.02073576
32025;2;20250300013421;2;1;2;10;90;3;3;6;2744.8500222;70.355310193
32025;2;20250300013422;8;1;1;1;30;3;1;6;1240.6113591;1161.4514794
32025;2;20250300013433;2;1;6;1;30;1;1;6;3344.3754723;50.382322176
32025;2;20250300013437;2;1;1;7;4;3;3;6;262.27977286;314.6731904
32025;2;20250300013441;2;1;6;17;7;1;1;6;1035.9378264;477.88875072
32025;2;20250300013442;8;1;6;16;1;1;1;6;333.85140961;434.82634732
32025;2;20250300013456;2;1;2;16;4;1;1;6;806.87780352;307.62999879
32025;2;20250300013544;2;1;12;9;3;3;1;6;374.73347321;2675.5601114
32025;2;20250300013555;8;1;1;16;5;2;3;6;552.40142762;792.04918999
32025;2;20250300013591;8;1;3;9;1;3;1;6;171.30069527;775.27674365
32025;2;20250300013669;8;1;6;2;9;2;1;6;838.67753004;2568.110062
32025;2;20250300013678;8;3;2;10;1;1;3;6;796.44772766;53.209767435
32025;2;20250300013802;2;1;2;10;90;2;3;6;5717.6742885;325.32168499
32025;2;20250300013806;2;1;6;10;42;2;1;6;3019.5007729;306.84669785
32025;2;20250300013807;2;1;1;10;30;3;3;6;1496.668986;377.02073576
32025;2;20250300013811;2;1;2;10;14;3;1;6;906.91886797;64.404740564
32025;2;20250300013815;2;1;6;10;60;3;1;6;2147.5119917;163.63977284
32025;2;20250300013816;2;1;3;9;5;1;2;6;1190.4341344;1251.5278877
32025;2;20250300013824;2;1;6;10;45;3;3;6;2205.5299738;73.749435395
32025;2;20250300013825;2;1;3;10;5;3;3;6;452.43094021;1465.2306763
32025;2;20250300013827;2;2;5;10;2;1;1;6;444.80173437;215.7673754
32025;2;20250300013828;2;2;5;10;2;1;1;6;395.30669396;215.7673754
32025;2;20250300013829;2;2;9;10;3;3;3;6;561.34291717;83.221728542
32025;2;20250300013830;2;2;5;10;2;3;1;6;347.49932551;224.00581232
32025;2;20250300013831;2;2;11;10;15;3;1;6;1395.9977115;407.4586728
32025;2;20250300013832;2;2;11;10;7;3;2;6;998.51386464;199.71012206
32025;2;20250300013833;2;2;11;10;4;3;1;6;1187.0448625;634.36348134
32025;2;20250300013851;2;2;11;10;7;1;1;6;1735.0027376;978.41520343
32025;2;20250300013852;2;2;11;10;5;3;1;6;536.49182833;634.36348134
32025;2;20250300013855;2;2;11;10;6;3;1;6;1564.366482;634.36348134
32025;2;20250300013856;2;2;4;14;7;3;1;6;572.38429875;396.32594088
32025;2;20250300013857;2;2;8;10;4;1;1;6;836.5741099;6625.4235855
32025;2;20250300013858;2;2;4;10;4;1;1;6;922.35890996;6599.3733978
32025;2;20250300013859;2;2;4;4;14;2;1;6;2284.8301841;2749.7331908
32025;2;20250300013898;2;2;4;10;14;1;1;1;2559.2738303;353.1965579
32025;2;20250300013899;2;2;4;10;8;1;1;1;1729.6095469;682.27043498
32025;2;20250300013900;2;2;4;10;4;1;1;6;922.35890996;989.90600966
32025;2;20250300013901;2;2;4;10;7;3;1;6;771.28675957;274.47892433
32025;2;20250300013902;2;2;3;10;7;3;1;6;847.77358345;651.26571027
32025;2;20250300013903;2;2;3;10;6;3;3;6;683.03574036;146.75673765
32025;2;20250300013904;2;2;3;10;1;3;3;6;319.64902644;146.75673765
32025;2;20250300013905;2;2;3;10;2;3;1;6;396.19224854;418.31516119
32025;2;20250300013906;2;2;13;14;4;3;3;6;1417.8945736;696.06687857
32025;2;20250300013907;2;2;5;10;3;3;1;6;452.81191336;74.668604106
32025;2;20250300013908;2;2;5;10;3;3;3;6;430.00946673;52.391697744
32025;2;20250300013909;2;2;5;10;2;3;3;6;332.29769442;52.391697744
32025;2;20250300013910;2;2;11;10;2;1;1;6;755.50745439;816.69421744
32025;2;20250300013911;2;2;11;10;7;3;1;6;803.50814837;203.7293364
32025;2;20250300013925;2;2;11;10;5;2;1;6;1083.5739939;2933.2852926
32025;2;20250300013926;2;2;11;10;4;1;1;6;1160.9120406;877.89983088
32025;2;20250300013928;2;2;4;10;10;1;1;6;1784.5061121;341.63520048
32025;2;20250300013929;2;2;4;10;3;1;3;6;795.75851938;516.75397125
32025;2;20250300013930;2;2;4;14;5;3;3;6;730.82567156;278.08459996
32025;2;20250300013963;2;2;4;10;6;2;1;6;1035.8207196;3951.9344935
32025;2;20250300013964;2;2;4;10;4;3;1;6;538.73340312;1281.9906725
32025;2;20250300013965;2;2;4;10;7;1;1;6;962.37616484;1187.0599853
32025;2;20250300013967;2;2;4;10;5;1;1;1;994.87760595;948.25817873
32025;2;20250300013972;2;2;3;10;6;3;3;6;1084.6647127;228.48234979
32025;2;20250300013996;2;2;11;9;3;1;1;6;907.47023328;1369.9902543
32025;2;20250300013997;2;2;11;9;4;1;1;1;1287.323334;1762.6365008
32025;2;20250300014012;2;2;12;9;10;1;1;6;1725.8290805;150.70421569
32025;2;20250300014013;2;2;8;9;3;1;1;6;716.30596937;1027.0746906
32025;2;20250300014014;2;2;2;9;4;3;1;6;410.64410983;603.30668553
32025;2;20250300014015;2;2;1;9;3;3;1;6;488.98890564;2239.0375478
32025;2;20250300014017;2;2;5;9;3;2;1;6;627.44261318;3041.7283454
32025;2;20250300014018;2;2;5;9;2;1;1;6;515.17985764;1033.6132835
32025;2;20250300014019;2;2;5;9;4;3;1;6;467.08732701;1194.5282005
32025;2;20250300014020;2;2;5;9;1;3;1;6;232.24928007;597.26410027
32025;2;20250300014021;2;2;5;9;2;3;1;6;353.51587818;597.26410027
32025;2;20250300014023;2;2;15;9;45;3;1;6;974.60370007;2436.2074242
32025;2;20250300014024;2;2;3;9;5;1;1;6;1253.8390826;517.70137966
32025;2;20250300014026;2;2;3;9;2;1;1;6;613.7580233;1156.5666089
32025;2;20250300014027;2;2;3;9;2;2;1;6;531.90028036;2699.1796406
32025;2;20250300014074;2;2;11;9;4;1;2;6;1433.1887046;538.76415443
32025;2;20250300014089;2;2;3;9;2;1;1;6;613.7580233;578.28330443
32025;2;20250300014090;2;2;2;9;10;1;1;6;2148.8980279;115.67163773
32025;2;20250300014091;2;2;6;9;3;1;2;6;1110.6780944;224.85514719
32025;2;20250300014092;2;2;2;9;4;1;2;6;1323.2407536;443.92990393
32025;2;20250300014093;2;2;5;9;2;3;3;6;353.51587818;419.0741288
32025;2;20250300014095;2;2;5;9;3;3;3;6;425.92597549;419.0741288
32025;2;20250300014096;2;2;5;9;3;1;1;1;861.85418027;2258.1577496
32025;2;20250300014098;2;2;5;9;3;1;1;6;644.13297787;704.11517575
32025;2;20250300014099;2;2;15;9;45;3;3;6;2610.9243234;854.69016423
32025;2;20250300014100;2;2;15;9;30;3;3;6;1802.1521974;854.69016423
32025;2;20250300014101;2;2;3;9;2;1;1;6;613.7580233;578.28330443
32025;2;20250300014103;2;2;14;9;2;1;1;6;1790.7813769;1249.2900477
32025;2;20250300014104;2;2;3;9;3;1;1;6;787.65780542;884.72209591
32025;2;20250300014124;2;2;6;16;3;1;1;6;1147.6409396;767.22562826
32025;2;20250300014125;2;2;9;16;3;1;1;6;1069.4333767;974.82589765
32025;2;20250300014126;2;2;1;16;3;1;1;6;1033.0518645;3660.5139726
32025;2;20250300014127;2;2;1;16;2;1;1;6;814.19613269;1934.7564593
32025;2;20250300014128;2;2;1;9;8;1;1;6;1445.1466425;704.343498
